Label;Repo;Text
Semantic web;https://github.com/jiemakel/visu;visu visual sparql query tool available combine google visualization sparql query instantly visualize tool also able save state url query visualization share aggregate birth death place time dbpedia visualize motion chart chart show reason wikipedia contain disproportionate number french people die 1930s number chinese people appear altogether low
Semantic web;https://github.com/clarkparsia/csv2rdf;csv2rdf csv2rdf simple tool generate rdf output csv tsv conversion template show rdf output look row see car car detail ant clean dist create local dist sub directory tool command java jar dist lib csv2rdf jar follow argument see help screen command java jar dist lib csv2rdf jar help convert conversion java jar dist lib csv2rdf jar car template ttl car car csv car ttl
Semantic web;https://github.com/rubensworks/jsonld-streaming-parser.js;json stream parser coverage npm fast lightweight _streaming_ _spec compliant_ json parser representation rdf term quad triple stream nature allow triple emit _as soon possible_ document _larger memory_ parse make sure enable streamingprofile flag parse json document stream profile exploit stream capability parser disable default installation package also work box browser via tool require _or_ usage jsonldparser node transform take chunk json output quad stream write string parser directly print parse triple console manually write string parser import stream parser implement rdfjs sink make possible alternatively parse stream import method capture detect context context event listener collect detect context parse http response usually json publish via application json medium type however json context attach via link header also publish via application json json extension type library expose jsonldparser fromhttpresponse function abstract case call http response return appropriate parser may may contain custom header define context header object must implement header interface whatwg fetch function automatically detect profile set streamingprofile flag configuration optionally follow parameter set jsonldparser constructor datafactory custom rdfjs construct term triple default require rdfjs context optional root context parse anything accept url object array default baseiri initial default base iri default streamingprofile parser assume parse document follow stream json profile true non stream document detect error may throw false non stream document handle preemptively buff entry lose many stream benefit parser default true documentloader custom loader fetch remote context set anything implement default ignoremissingcontextlinkheader lack json context link header raw json document error true raw json document consider first class json document default false producegeneralizedrdf blank node predicate allow ignore otherwise default false processingmode maximum json version processable parser default strictvalues default json require property uris unknown keywords occur context silently drop set value true error throw property occur also apply invalid value language tag useful debug json document default false allowsubjectlist rdf list appear subject position default false validatevalueindexes index inside array nod validate nod inside array equal index value applicable parser explicit flatten require spec compliant default false defaultgraph default graph construct default defaultgraph rdfdirection direction handle undefined direction ignore alternatively set either i18n datatype compound literal default undefined normalizelanguagetags whether language tag normalize lowercase default false json high true json streamingprofileallowoutoforderplaintype stream profile flag enable type entry must come property since may define type scoped context however flag enable type entry define type scoped context may appear anywhere like regular property default false skipcontextvalidation json context validation skip useful parse large context know valid default false work parser _not_ follow recommend procedure transform json allow stream base handle json instead tool introduce alternative _streaming_ algorithm achieve spec compliant json parse parser top library sax base stream json parser several memory stack maintain stack need accumulate require information emit triple quad stack delete moment need anymore limit memory usage algorithm make couple soft assumption regard structure json document true typical json document context first entry object come right context first entry object assumption meet almost object entry correspond triple quad emit follow document allow triple emit object entry except first line assumption meet entry object buff enough information become available object close present value buff read object close json document meet requirement parse efficiently document still parse correctly well slightly low efficiency stream profile parser adhere json specification json stream default parser assume json document stream document mean parser may buff large part document quad produce make sure document interpret correctly since buff neglect stream benefit parser streamingprofile flag enable stream json parse non stream json document encounter streamingprofile flag enable error may throw specification compliance parser implement follow json json transform json rdf json error handle json stream transform json rdf performance follow table show simple performance comparison json stream parser basic experiment show even though stream parser typically significantly slow regular parser _json stream parser still achieve similar performance jsonld js_ typical json however expand json document json stream parser around time slow json stream parser jsonld triple 964ms 38mb 975ms 40mb triple 698ms 40mb 607ms 47mb triple 419ms 30mb 138ms 41mb dbpedia expand json triple 557ms 70mb 363ms 62mb test tordf manifest jsonld json tordf test manifest typical json single context sparql init json configuration json large number complex nest remote context person jsonld small json json dbpedia expand json first triple dbpedia expand json license software write ruben release mit
Semantic web;https://github.com/AKSW/GeoLift;geolift framework enrich geographic content semantic web
Semantic web;https://github.com/amgadmadkour/knowledgecubes;knowledgecubes_logo src main resource logo svg png knowledge cube short semantically guide management architecture semantics influence management architecture rather predefined scheme rely semantics define fetch organize store optimize query knowledge cub rdf store allow knowledge cub store link web knowledge cub envision break centralize architecture multiple specialize cub index store quick start guide create encode contain create dictionary initial structure store create store database directory contain actual reduction input follow directory structure local store query workload command generate workload reduction directory partition save parquet format local store overview directory represent generalize filter create input datasets list meta store datasets directory containts string mapping create dictionary module directory contain metadata generate reduction output contain query performance output benchmarking module list meta table database directory overview database contain parquet format represent original reduction contain original create base input contain workload drive reduction create query workload benchmark cli tool mention program spark view parquet content worq workload drive rdf query process workload drive rdf query process technique worq short filter non match entry join evaluation early possible reduce communication computation overhead worq generate reduce set triple reduction short represent join pattern query workload worq materialize reduction disk memory reuse reduction share join pattern answer query furthermore reduction compute beforehand rather compute online fashion also answer complex analytical query involve unbind property base realization top spark extensive experimentation demonstrate order magnitude enhancement term preprocessing storage query performance compare state art cloud base solution feature spark base api sparql query efficient execution frequent workload join pattern materialze workload join pattern memory disk efficiently answer unbind property query usage provide spark base api issue rdf relate operation step necessary system dictionary encode store creation query dictionary encode require dictionary encode dictionary encode allow add resource subject object integer filter command generate dictionary encode version encode create store automatically encode decode sparql query correspond store creation provide store class creation rdf store input store spark session database path rdf store local configuration path sparql query provide sparql query processor take input spark session database path rdf create local configuration path filter type false postivie rate construct filter additionaly provide api create additional filter provide exact approximate structure filter currently support query execution benchmarking provide set benchmarking class benchmarkfilteringcli benchmarking query execution filter benchamrkreductionscli benchmarking query execution reduction publication amgad madkour ahmed ali walid aref worq workload drive rdf query process iswc amgad madkour walid aref ahmed aly sparti scalable rdf management query centric semantic partition semantic big sbd18 amgad madkour walid aref sunil prabhakar mohamed ali siarhei bykau trueweb proposal scalable semantically guide management truth find heterogeneous web source semantic big sbd18 amgad madkour walid aref saleh basalamah knowledge cub proposal scalable semantically guide management big ieee bigdata contact problem please feel free send email amgad madkour
Semantic web;https://github.com/specgen/specgen;specgen experimental new codebase tool base danbri specgen5 heavily update summer feature incl modification extension multiple property class type muttiple restriction rdfs label rdfs comment class property namespaces inverse property explicit anonymous sub property union range domain appear property description class description equivalent property simple individual optional feature dependency depend utterly upon easy_install rdfextras easy_install pyparsing easy_install igraph least package additionally lucky type enough easy_install rdflib igraph problem update easy_install etc easy_install setuptools ubuntu dependency pip instal relevant library purpose input html description rdf vocabulary output specification design human user specgen6 indir onto olo prefix olo ontofile orderedlistontology owl outdir spec olo templatedir onto olo outfile orderedlistontology html template also find folder onto olo output also find folder spec olo see detail status load interpret core rdfs owl populate vocab term class property individual instance able generate xhtml rdfa ontology specification common concept property owl rdf know fork webid note link reference specific revision fork ensure utilise recent summary walk path specgen directory recent revision todo enable owl feature especially automate construction owl ontology currently must manually template enable support namespaces super class super property namespaces already possible restructure write cool parser etc parse comment know issue librdf seem like abbreviation filter clause work select type rdfs label rdfs comment type filter type fail prefix owl select type rdfs label rdfs comment type filter type owl objectproperty even pas bind force verbose select distinct rdfs label rdfs comment type filter type type type type type todo work encode utf everywhere explicit careful default english robust multilingual label find old project repository location deprecate new development push repository location github
Semantic web;https://github.com/AKSW/ORE;ore ontology repair enrichment ore ontology repair enrichment tool allow knowledge engineer improve owl ontology fix inconsistency make suggestion add axiom ontology debug ore owl reason detect inconsistency satisfiable class state art method detect likely source problem simple process user create repair plan resolve problem maintain full control desire undesired inference ontology enrichment ore learner framework suggest definition super class exist class knowledge base work instance available detect potential problem harmonise schema knowledge base
Semantic web;https://github.com/uzh/signal-collect;signal collect signal collect framework computation large graph allow concisely express many iterate flow algorithm framework parallelize distribute computation develop eclipse typesafe ide scala ensure eclipse java library jvm preference java instal jres jre jdk instal select import project eclipse import maven exist maven project select signal collect folder thank lot university hasler generously fund research graph process development signal collect github help host travis offer convenient continuous codacy give automate
Semantic web;https://github.com/zazuko/d3-sparql;sparql module let request vein friend generate json structure sparql query way like without access sparql endpoint allow fast efficient preparation get hang sparql rdf ultimately keep visualization date think sparql endpoint flexible api imaginable define sparql query endpoint query endpoint get provide feature transformation xsd xsd datetime xsd boolean native javascript type reformatting json structure style layout provide variable name sparql query limitation select query support provide projection graph onto table structure currently support endpoint able respond application sparql json instal npm npm sparql also cdn instance see changelog changelog detail available version api reference package add sparql function global object sparql endpoint query option sparql endpoint query option source option optional object get merge second argument acknowledgement initial development library support city
Semantic web;https://github.com/BorderCloud/TFT;tft tft tester triplestore script php pas test sparql endpoint jmeter protocol test read doc usage travis project travis tft openlink virtuoso version community blazegraph jena fuseki usage jenkins jenkins read report junit xml line usage sparql auth virtuoso read last score sparql license tft karima rafes bordercloud tft license creative common attribution sharealike international license receive copy license along work see
Semantic web;https://github.com/AKSW/NSpM;neural sparql machine machine translation approach question answer knowledge graph nspm nspm important look sparql foreign language neural machine translation query construction composition please checkout tag branch via pip come soon local setup clone repository usage generator module pre generate extract pre generate checkpoint folder respective name manual generation alternative pre generate template find annotations_f30_art csv art_30 work throughout tutorial generate launch follow command launch command want seprately else internally call learner module back initial directory launch learner command create checkpoint art_30 pickle art_30 pickle_objects interpreter module predict sparql query give question store detail output output_query want nspm pre follow step airml late version navigate table kns check list copy name interpreter follow case integration component adam medical partly develop jose graphen include humanoid robot call adam rely nspm technology telegram nspm offer integration nspm telegram message platform google summer program support student work nspm back project neural question answer since question answer implement top nspm muhammad publication sparql foreign language arxiv neural machine translation query construction composition nampi website arxiv explore sequence sequence sparql pattern composition arxiv liber medium neural sparql contact question primary contact tommaso edgard neural sparql machine mail join conversation follow follow project follow liber research
Semantic web;https://github.com/gniezen/n3pygments;n3pygments lexer perform syntax highlight turtle turtle ttl sparql sparql sparql make sure pygments high sudo setup pygmentize turtle filename ttl pygments mostly seem abandon original instruction site work pygmentize command line register package proper pygments plugin within pygments lexers import get_lexer_by_name get_lexer_for_filename get_lexer_by_name turtle return n3pygments create base tex stackexchange site yes perform syntax highlight latex also success perform syntax highlight octopress blog thank raphael philip
Semantic web;https://github.com/cosminbasca/cysparql;cysparql cysparql wrapper excellent heavy duty rasqal parser library intend give pythonic feel parse sparql query several goody include well like simple fast star pattern extraction sparql query node edge graph visualization sparql query simple descriptive command line utility describe give sparql query read stdin auto pretty formatter sparql query slow parse important note software product research carry university come warranty whatsoever fun todo librasqal fully support filter etc project document yet compile project ensure librasqal libraptor2 instal system either package manager compile source cysparql option manual installation requirement first automatic pip manual installation project pip also look clean test script include codebase basic thank lot university swiss national science generously fund research lead software
Semantic web;https://github.com/sisinflab-swot/ldp-coap-framework;ldp coap link platform constrain application protocol w3c link platform define resource management primitive http push background negligible case relate web thing wot scenario http base communication infrastructure unfeasible ldp coap propose map ldp specification rfc constrain application coap complete java base framework publish link wot general translation ldp http request response provide well fully comprehensive framework http coap proxying ldp coap framework also support w3c link ldn protocol aim generate share reuse notification across different application ldp coap functionality test w3c test suite ldn test module ldp coap version consist follow sub project _ldp coap core_ basic framework include propose ldp coap map _ldp coap test_ include reference client server test framework accord test suit cite _ldp coap raspberry_ usage exploit _ldp coap core_ raspberry board _ldp coap android_ simple project _ldp coap core_ android platform ldp coap also require fork _eclipse californium_ framework support ldp specification particular follow module define local maven dependency _californium core ldp_ modify version library extend support ldp coap feature _californium proxy ldp_ modify version translate ldp http request method header correspond ldp coap map back ldp coap response ldp http usage eclipse maven module import maven project eclipse make sure follow plugins import ldp coap project eclipse m2eclipse maven integration documentation hand introduction ldp coap basic available project webpage detail package method find official reference want refer ldp coap publication please cite follow license _ldp coap core_ _ldp coap android_ _ldp coap raspberry_ module distribute apache license version _californium core ldp_ _ldp coap proxy_ distribute eclipse public license version derive project contact information please visit ldp coap contribute main purpose repository share continue improve ldp coap framework make easy interest help feedback ldp coap would greatly appreciate guideline need contributor follow report contribute
Semantic web;https://github.com/Accenture/AmpliGraph;ampligraph doc img ampligraph_logo_transparent_300 png documentation join conversation doc img slack_logo png open source library base tensorflow predict link concept knowledge graph ampligraph suite neural machine relational branch machine deal supervise knowledge graph ampligraph need discover new knowledge exist knowledge graph complete large knowledge graph miss statement generate stand alone knowledge graph embeddings develop evaluate new relational ampligraph machine generate knowledge graph embeddings vector representation concept metric space doc img kg_lp_step1 png combine embeddings specific score function predict unseen novel link doc img kg_lp_step2 png key feature intuitive apis ampligraph apis design reduce amount require predict link knowledge graph gpu ready ampligraph base tensorflow design seamlessly cpu gpu device speed extensible roll knowledge graph embeddings extend ampligraph base estimator module ampligraph include follow submodules datasets helper function load datasets knowledge graph knowledge graph embed ampligraph contain transe distmult complex hole conve convkb come evaluation metric evaluation protocol ass predictive power discovery high level convenience apis knowledge discovery discover new fact cluster entity predict near duplicate installation prerequisite linux macos window provision virtual environment create activate virtual environment conda tensorflow ampligraph tensorflow pip conda cpu gpu support ampligraph late stable release pip instead want recent development version clone repository source local work copy late commit develop branch snippet library editable mode sanity check predictive power evaluation mrr filter ampligraph include transe distmult complex hole conve convkb predictive power report compare state art literature detail available fb15k wn18rr yago3 fb15k wn18 literature best transe ampligraph distmult ampligraph complex ampligraph hole ampligraph conve ampligraph conve ampligraph convkb ampligraph timothee lacroix nicolas usunier guillaume obozinski canonical tensor decomposition knowledge base completion international conference machine kadlec rudolf ondrej bajgar jan kleindienst knowledge base completion baseline strike back arxiv preprint arxiv compute assign bad rank positive case tie although conservative approach publish literature may adopt evaluation protocol assign best rank instead documentation documentation available project documentation local work copy contribute see ampligraph documentation cite like ampligraph project star project github github instead ampligraph academic publication cite license ampligraph license apache license
Semantic web;https://github.com/arc-lasalle/AutoMap4OBDA;automap4obda automap4obda system automatically generate r2rml mapping base intensive relational source content feature target ontology automap4obda take input relational database postgresql ontology owl produce putative ontology relational database intermediate element relational ontology process moreover automap4obda design obda scenario able generate fully compliant r2rml mapping without user intervention automap4obda database content feature target ontology take account map generation process develop technique make map process strongly dependent input database feature target ontology increase performance relational ontology mapping ontology technique infer class hierarchy development putative ontology string similarity metric selection base target ontology label ontology alignment short path strategy r2rml map generation base alignment first version require cleanse refactoring currently support postgresql password empty attrasclass attribute class option default old ontology technique option default olclasstable new class ontology technique belong table class column class default olclassnamealone new class ontology technique take name table column attach default extendedmappings short path technique option default copyright arc engineer architecture salle ramon llull university comment please contact alvaro sicilia ascilia salleurl edu
Semantic web;https://github.com/AKSW/QuitStore;quit store status master branch coverage quit store stand quad git provide workspace distribute collaborative link knowledge engineer able read write rdf aka multiple name standard sparql interface collaborate create multiple branch share repository collaborator know git want read quit store recommend decentralize collaborative knowledge management natanael arndt patrick naumann norman radtke michael martin edgard marx journal web semantics get start get quit store option binary currently work amd64 linux clone git repository docker see section docker docker readme installation source get quit store source virtualenvwrapper git configuration configure name email git information store commit create git quit store system relevant people know contribution come execute follow command start exist optional already want quit store follow step create repository contain rdf put rdf format sort cat lc_all sort like directory create correspond graph must contain iri respective graph graph also virtuoso bulk load add repository create commit ingest version quit store add commit step alternatively also able execute sparql update operation create new version quit store start quit store binary instal source open browser lot fun command line option check section command line option command line option readme command line option basepath specify base path application root work wsgi docker targetdir specify target directory repository find clone remote give repourl specify link url remote repository configfile specify path configuration default config ttl disableversioning quit store without versioning activate feature option enable additional feature store provenance enable browse interface provenance information persistance store internal rdf graph garbagecollection enable garbage collection feature enable git check garbage collection commit may slow response time keep repository size small verbose verboseverbose set log level standard output verbose info respective extra verbose debug logfile write log output give path path interpret relative current work directory log level logfile always extra verbose debug configuration deprecate plan remove configuration feature want work configuration create config ttl configuration consist part store configuration graph configuration store configuration manage everything relate initialize software graph configuration map graph graph iris graph configuration config ttl alternative graph next graph make sure put correct path git repository store iri graph name hold graph api quit store come kind interface sparql update query interface provenance interface git management interface sparql update query interface sparql interface support update select query mean adhere sparql find interface query current head repository access branch commit repository query endpoint resp since software still development might miss feature strange behavior sure store follow w3c recommendation please execute select query curl interest specific mime type content negotiation feature interface execute update query curl provenance interface provenance browse feature enable argument feature provenance provenance browse feature extract provenance meta revision make available sparql endpoint blame interface provenance interface available follow url sparql query interface see query provenance graph get git blame like output per statement store git management interface git management interface allow access operation quit conjunction underlie git repository access browser follow path commit see commit message committer date commit branch merge allow manage branch merge branch different strategy pull fetch push work similar respective git command operation work configure remote repository docker provide docker image quit store public docker well github docker image expose port default default user within image user quit user user git configuration user name quitstore user email quitstore org preset without configuration git repository initialize within container directory default user quit store host local directory volume require store git repository host directory volume link directory make sure quit process user within docker container write access directory alternatively user within container set docker user uid case make sure user name user email configure git config within repository git config git config mount gitconfig usr src app gitconfig user setup default user image execute follow command maybe replace docker sudo docker follow start quit store background detach mode able access quit web interface sparql interface default configuration locate etc quit config ttl also overwrite respective volume set quit_configfile environment variable option set quit_targetdir target repository directory quit quit_configfile path config ttl default etc quit config ttl quit_logfile path quit create logfile quit_basepath http base path quit serve quit_oauth_client_id github oauth client oauth see also github quit_oauth_secret github oauth secret test need quitstore instal source see section installation source installation source troubleshoot window restrict permission window might able exe directly curl command power start quitstore quit exe try open port available outside require permission administrator user open port locally start quitstore default port migrate old version update old migrate nquads base repository old version quitstore release old ntriples base repository release new teh follow command migrate graph know possible multiple graph nquads possible ntriples thus make sure graph per may execute step nquads replace graphfile accord filename license copyright norman radtke natanael arndt contributor program free software redistribute modify term gnu general public license publish free software foundation either version license option late version program distribute hope useful without warranty without even imply warranty merchantability fitness particular purpose see gnu general public license detail receive copy gnu general public license along program see please see license license information
Semantic web;https://github.com/baskaufs/guid-o-matic;jump detail explanation jump straight simple try get start jump darwin core translator page dwca converter guid matic software convert field text csv rdf serialize xml turtle json write good software note problem json generate guid matic property repeat guid matic create triple repeat property value time valide json consume application recognize last instance property subject appropriate syntax include multiple value array single property problem subject duplicate predicate purpose guid matic best practice biodiversity informatics community embody tdwg guid applicability dictate globally unique identifier guids rhyme squid resolvable dereferenceable recommendation default metadata response format rdf serialize xml recommendation r10 practice machine readable metadata rarely provide request content type flavor rdf think reason people think hard generate necessary rdf purpose guid matic mostly show really hard create rdf anybody create spreadsheet darwin core archive generate rdf little additional effort production provider would probably spreadsheet source point guid matic demonstrate general strategy allow user experiment different graph structure play generate serialization call guid matic something like rdf generator matic already cute squid picture rdf generator rhyme squid write script xquery something like php good programmer know php understand guid matic write good thing xquery work group include lot digital humanist love xml also awesome xquery processor basex free easily instal anybody easily guid matic script addition basex web server theory could call rdf generate function response http request actually script provide rdf online guid matic write guid matic version limit scope generate rdf xml assume focal resource specimen assume specimen depict image hard cod specific version darwin vocabulary stuff remember version also write old version visual basic advantage could executable disadvantage could hack unless copy visual basic know even function copy version visual basic even look source really matter advise anyone try mess version anyway post historical reason try see great squid graphic guid matic version intend general practical consider source pull csv provide rdf output xml turtle json allow focal resource class allow rdf vocabulary accept input flat delimit text csv allow user set default csv rdf mapping via csv edit excel typical spreadsheet application allow link number class whose instance relationship focal class allow link number class whose instance many relationship focal class star schema include darwin core archive output onscreen output single record dump entire database main script include xquery module could potentially call basex web therefore actually dereference iris case would probably hack pull xml database rather csv version write xquery w3c free xquery processor instruction set everything elsewhere addition main script generate rdf additional script process darwin core archive source pull information meta xml generate hackable mapping csv rdf try yes please want see happen follow fork guid matic github repo local drive clone hard drive implication software find necessary read actually clone already open folder button basex navigate folder repo load query test serialize basex repo default location mac probably linux system anything script find necessary non locate non default location need set path guid matic repo directory fourth parameter function default repo clone location horrible place inside default user directory however clone repo specify simple location repo github default give function click query play triangle button chinese religious sit see graph graph play around change identifier focal resource first parameter function generate rdf temple sit serialization second parameter suggest value give comment function want try complicate thing like change property graph want set mapping need read detail instruction take step try darwin core archive input also require read instruction dwca converter tang song temple provide tracy vanderbilt university department history art graciously let guinea pig semantic web work group please contact information
Semantic web;https://github.com/mifeet/LD-FusionTool;fusiontool fusion conflict resolution tool link fusiontool standalone tool etl framework execute fusion conflict resolution step integration process rdf merge produce consistent clean representation object conflict emerge integration need resolve please visit official page information fusiontool work source order fusiontool source maven mvn clean source directory project locate binary source odcsft application target execute java jar odcsft application version executable jar configuration xml executable without parameter show usage option sample configuration find sample config full xml serve work documentation configuration
Semantic web;https://github.com/joepio/atomic-data-browser;atomic browser logo svg discord chat discord badge discord url mit create share fetch link atomic repo consist component javascript typescript library react library complete gui atomic browser atomic browser browser readme gui view edit browse atomic design interact demo read browser readme tomic lib lib readme library store commit json parse read lib readme tomic react react readme react library many useful hook render edit atomic demo template read react readme also check rust atomic sign atomic contribute issue welcome join discord discord url see contribute contribute discord badge discord url
Semantic web;https://github.com/innoq/iqvoc;iqvoc gem iqvoc vocabulary management tool combine easy human interface semantic web interoperability iqvoc support vocabulary common many knowledge organization system thesaurus taxonomy classification scheme subject head system iqvoc provide comprehensive functionality aspect manage vocabulary import exist vocabulary skos representation multilingual display navigation web browser editorial feature register user publish vocabulary semantic web iqvoc state art technology easily customize accord user need demo try iqvoc right play around public view like test collaborative function simply request mailto iqvoc innoq com personal demo account setup heroku easily setup iqvoc instance minute want make process really easy order deploy heroku need account heroku instal heroku open open app browser remember visit user section change default password docker want try iqvoc docker clone repository setup postgres database please make sure docker daemon docker compose instal user credential find custom recommend iqvoc rail clone source possible modification would require fork configure database via config database template yml forget rename database yml bundle bundle exec rake create create database create necessary table rake migrate load base rake seed make sure get config secret yml place nodejs dependency compile asset npm make sure nodejs instal compile asset npm compile npm watch compile listen change development boot app bundle exec rail passenger start passenger log admin iqvoc admin123 demo iqvoc cooluri123 step visit user section change default password background job note feature like import export expose web store workload job either issue job worker continuously watch new job via process job way development via cron compatibility iqvoc fully compatible ruby customization many hook provide support class configuration core app also work rail engine config reside lib iqvoc provide basic overview possibility documentation documentation resource find iqvoc provide inline api documentation find app_uri apidoc check sandbox see action relate project provide several extension add additional feature iqvoc skos extension iqvoc compound label iqvoc inflectionals iqvoc iqvoc engine similar term versioning release follow semantic versioning format information semver visit contribute want help several option find bug create issue github issue submit patch initiate pull request welcome fix bug list proposal discussion new feature mail list iqvoc list innoq com issue tracker make change exist please make sure test suite stay green please include test additional contribution test via bundle exec rake test cuprite integration test javascript support maintainer contributor iqvoc originally create maintain innoq deutschland robert glaser till schulte coerne frederik dohr marc jansing license copyright innoq deutschland license apache license version
Semantic web;https://github.com/RMLio/yarrrml-parser;yarrrml parser library allow convert rule rule npm rmlio yarrrml parser usage cli cli function yarrrml parser yarrrml generator help flag show possible command yarrrml parser want generate rml rule yarrrml document follow yarrrml parser rule yml rule write standard output want write add option default parser generate rml rule want generate r2rml rule add r2rml want class instead predicate object map flag multiple input yarrrml parser rule yml rule yml convert single rml document note key prefix source mapping unique across base set find test multiple input test multiple input overwrite external reference via external reference start name john replace occurrence _name john repeat multiple reference provide value external reference reference replace find test template escape test template escape want _name external reference normal reference add latter _name latter want output rml pretty please provide pretty parameter yarrrml generator want generate yarrrml rule rml document follow yarrrml generator rule rml ttl rule write standard output want write add option library npm save rmlio yarrrml parser development clone repo dependency via npm update need test via npm test make new test make sure rml turtle pretty sure pretty test prettify_ttl make cli cli base clone repo available system wide via npm link optional docker source license copyright ghent university release mit
Semantic web;https://github.com/oeg-upm/OME;ome static logo min png online map editor generate r2rml rml yarrrml without write single line also support automatic suggestion subject property column apis automatic suggestion apis need export environment variable tada_host url tada web host url set like export environment variable secret_key random text tada_host optional url tada apis miss class property annotate automatically default upload_ontology optional show hide ontology upload page main page autocomplete functionality default true github_secret github app secret github_appid github app morph_path local path morph rdb jar generate ttl rmlmapper_path local path rmlmapper jar generate ttl activate_this add environment variable activate_this virtualenv bin directory remark application specific port say port application specific port say port give host cite
Semantic web;https://github.com/jpcik/morph;morph care compile morph sample java project library maven sbt morph need jvm7 sbt www scala sbt org scala version sbt take care compile sbt r2rml test case
Semantic web;https://github.com/AtomGraph/Web-Client;atomgraph web client link web client triplestore rdf want publish end user application would like explore link open web client provide component need web client render html user interface transform plain without nest resource description xslt stylesheets atomgraph web client feature awc provide user box generic feature load rdf remote link source multilingual responsive user interface twitter bootstrap currently multiple rdf render mode currently item list table map rdf edit mode base encode sparql endpoint interactive get start link instal extend full documentation see wiki usage docker processor available docker hub image accept follow environment variable become webapp context parameter stylesheet custom xslt stylesheet uri optional resolving_uncached true stylesheet attempt resolve dereference uri resource render rdf improve true false optional web client default xslt like docker atomgraph web client web client available maven web client release maven central support please report encounter bug feature request commercial atomgraph consult development support available community please join w3c declarative link apps community discus develop atomgraph declarative link architecture general
Semantic web;https://github.com/tkurz/sesame-vocab-builder;sesame vocabulary builder sesame vocabulary builder provide command line tool maven plugin allow create constant rdf primitive give namespace rdf ontology late version jar command line java require java jar vocab builder cli version exe jar additional information configure command line parameter command line option git clone sesame vocab builder additional information configure command line parameter maven plugin
Semantic web;https://github.com/mmlab/TurtleValidator;turtlevalidator rdf ntriples turtle validator ruben verborgh nodejs validate turtle ntriples document syntax xsd datatype error command line idlab ghent university imec source npm turtle validator ttl curl accept text turtle ttl ttl browser client browser index html public folder locally follow
Semantic web;https://github.com/abcoates/sublime-text-turtle-sparql;readme sublime text turtle sparql sublime text syntax completion turtle late sparql develop sublime text beta copy turtle sparql directory sublime text package directory preference browse package sublime text find sublime text syntax mechanism textmate editor see unofficial sublime text documentation information sublime text completion see unofficial sublime text documentation
Semantic web;https://github.com/lorenae/qb4olap;qb4olap vocabulary business intelligence link extension vocabulary allow represent olap cub rdf implement olap operator roll slice dice sparql query directly rdf representation vocabulary find current version vocabulary turtle format repository late version available previous stable version vocabulary available main improvement ability represent custom rollup relationship define follow purl refere version version version suggest dcterms conformsto property indicate version qb4olap documentation relate resource contain detail description element vocabulary qb4olap relate publication check project see vocabulary folder contain ttl represent schema instance different cub qb4olap
Semantic web;https://github.com/leipert/vsb;visual sparql builder look project visual sparql builder vsb tool allow user create sparql query graphical interface within browser creation query basic understand link need deployment clone repository checkout dist branch release serve vsb webserver like apache nginx probably want configure vsb endpoint therefore need create name overwrite root folder vsb copy documentation structure please look doc overwrite development clone repository release npm grunt npm bower gulp npm bower gulp develop see app happy development
Semantic web;https://github.com/dice-group/IGUANA;java codacy project iguana semantic web become important grow day triple store backbone manage hence important triple store must scale handle several user current benchmark approach could provide realistic scenario realistic could adjustet need easily additionally question answer system natural language process system become popular thus need stresstested well impossible compare different benchmark iguana integerated suite benchmarking read write performance http endpoint cli application solve issue provide enviroment highly configurable provide realistic scneario benchmark work every work sparql http endpoint work http get post endpoint work cli application easily extendable information visit get start prerequisite need java great ubuntu follow command iguana module iguana consist module corecontroller benchmark system resultprocessor calculate metric save raw benchmark corecontroller corecontroller benchmark system start machine start resultprocessor resultprocessor calculate metric default store ntriple may configure write directly triple store process side calculate various metric per metric query mix per hour qmph number query per hour noqph number query noq average query per second avgqps per query metric query per second qps number successful fail query size query per second sum execution time change iguana benchmark suite config basic save mention metric call results_ date_rp_started setup iguana please release zip iguana zip new release available contain follow iguana corecontroller jar start iguana suite yml benchmark create configuration basic provide modify need information please visit wiki page detail step step instruction please attend execute benchmark start script iguana execute benchmark suite configure suite yml cite
