Label;Repo;Text
Astrophisics;https://github.com/LucaMalavolta/CCFpams;ccfpams atmospheric stellar parameter cross correlation function ccfpams luca malavolta ccfpams novel approach allow measurement stellar temperature metallicity gravity within second completely automate fashion rather perform comparison spectral library technique base determination several cross correlation function ccfs obtain include spectral feature different sensitivity photospheric parameter literature stellar parameter high signal noise snr high resolution harp spectrum fgk main sequence star calibrate stellar parameter function ccf area fgk star achieve precision 50k temperature dex gravity dex metallicity snr precision observation snr overall accuracy constrain literature value calibrate ccfs describe technique publish mnras malavolta repository extract parameter harp harp provide ccfpams user guide compile compile prepare observation prepare observation analyze output analyze output compile ccfpams avaialble ccfpams repository zip clone repository harp input2pams f90 harpn input2pams f90 fortran90 cod compute stellar parameter harp harp respectively subroutine require program inside routine f90 folder calibration require program store mask calib folder compile declare path way able find automatically require calibration additionally specify directory harp harp archive drs reduce open harp input2pams f90 harpn input2pams f90 text editor change path optionally archive harpn full path folder compile program execute script create executable harp input2pams harpn input2pams prepare observation program require observation analyze list list must include date observation gather value begin night take reference filename raw without extension mask harp harp pipeline shortly drs reduce extract ccf structure must follow size space column relevant drs automatically store reduce calibration observation directory name night observation easy way program copy somewhere entire folder information list locate dimensional extract spectrum ccf extract drs correct barycentric earth remove star blaze function spectrograph must locate within directory alternatively different night locate folder specify appropriate flag short description option require give program execute option detail description object list list describe previous section execute directory locate full path must include output prefix prefix name output archive directory directory either night directory whole ensemple sotred provide variable hard cod program night directory optional default prigram look observation directly archive directory without crawl night subdirectory verbosity optional provide huge amount intermediate produce mean debug work program already logorrheic option turn optional argument previous argument must specify even set default value programm start produce terminal output list calibration read observation list short log give see something different something wrong analyze output automatically create folder call directory program execute verbosity option append prefix give input create already exist program crash design avoid overwrite structure follow index observation encounter list index process observation differ previous index something want observation bjd observation effective temperature star determine program error effective temperature metallicity star determine program error metallicity gravity star determine program error gravity ccf area mask analysis snr observation airmass observation name prefix observation complete
Astrophisics;https://github.com/RuthAngus/flicker;flicker hbm flicker probabilistic graphical project show main project analytic prior ipynb
Astrophisics;https://github.com/dynamics-of-stellar-systems/dynamite_release;dynamite dynamic age metallicity indicator trace evolution package schwarzschild stellar population stellar system current release current release find follow link installation see full instruction overview galahad optimization library galahad directory legacy fortran galahad compile fortran program make directory legacy fortran dynamite package setup root directory usage license
Astrophisics;https://github.com/damonge/schNell;schnell schnell lightweight module compute basic map level noise property generic gravitational wave interferometer include primarily noise power spectrum ell also thing antenna pattern overlap function inverse variance map etc installation schnell simply type user admin privilege machine development version repository git setup user documentation documentation find github also showcase main functionality module check follow video show scan pattern different ligo instantaneous ligo cumulative lisa instantaneous license credit schnell kindly ask cite companion available bsd license problem able debug feature request suggestion please open issue github discus
Astrophisics;https://github.com/bthorne93/PySM_public;pysm sky recent version available author ben thorne david alonso sigurd naess dunkley contact ben thorne physic publication please acknowledge cite thorne dunkley alonso naess sky software simulate galactic microwave sky mnras generate full sky simulation galactic foreground intensity polarization relevant cmb experiment please see documentation read doc folder make html doc write sphinx put doc quick please sudo setup user
Astrophisics;https://github.com/Keck-DataReductionPipelines/MosfireDRP;mosfiredrp central repository mosfire drp installation recommend installation instruction locate manual
Astrophisics;https://github.com/rafaeleufrasio/lightning;lightning sed fit package introduction lightning spectral energy distribution sed fit procedure quickly reliably recover star formation history sfh extinction parameter sfh discrete step time version consist fully vectorized inversion algorithm determine sfh step intensity combine grid base approach determine attenuation parameter version consist adaptive markov chain monte carlo mcmc algorithm determine sfh step intensity attenuation parameter dust emission parameter version add dust emission draine nir fir emission inclination dependent attenuation curve tuff update popescu note currently work compile fit method add streamline package write thorough documentation easy new user basic documentation recent version lightning mcmc algorithm however package contain version installation lightning package enter follow note lightning write idl require idl astronomy user library post installation pre usage idl set lightning lightning package must add idl path permanently within idl session add session path lightning directory path lightning directory current session lightning startup must simplify process line add user idl startup startup startup lightning pro make startup add user preference lightning must compile general usage parameter documentation call sequence require input lnu observe photometry fit unit sun require observe flux convert luminosity lnu unc observe photometry uncertainty lnu unit sun ltir observe total infrared luminosity usage dust set ltir unc uncertainty total infrared luminosity usage dust must set galaxy string label sed fit ngc224 j004244 filter label string label filter correspond observe photometry lnu order filter transmission function must store within filter subdirectory lightning package label must match find list case statement get filter pro filter case statement get filter pro name filter must add procedure transmission function must add filter subdirectory follow layout filter transmission function optional input universal optional input shift redshift sed default step bound vector give boundary age bin year default 6d9 nparallel number chain call lightning fit input sed multiple time multiple seds mainly check convergence mcmc chain default mean sed fit ntrials number iteration create mcmc chain default 1e5 outfolder string contain directory output default mcmc lightning lightning folder string contain path include instal lightning package path lightning directory lightning default lightning zmet metallicity fit sed term currently available metallicites default solar imf string contain imf fit sed currently available imf kroupa default kroupa coeff start vector length element step bound contain start mcmc value sfh coefficient nparallel coeff start array dimension element step bound nparallel remain vector parallel chain start point default vector coeff sigma vector length element step bound contain start standard deviation sfh coefficient proposal covariance matrix nparallel coeff sigma array dimension element step bound nparallel remain vector parallel chain start covariance matrix default vector recommend optional input adaptive mcmc algorithm parameter start element vector contain start attenuation dust emission parameter nparallel parameter start array dimension nparallel remain vector parallel chain start parameter first element vector dust attenuation parameter final dust emission parameter calzetti modify calzetti curve first parameter diffuse band optical depth tauv diff range second variable slope delta range third birth cloud optical depth band tauv range final attenuation parameter void value preferably tuff attenuation curve first parameter face band optical depth taub range second fraction intrinsic flux density old stellar component compare total intrinsic flux density rold0 range third birth cloud clumpiness factor range 61d fourth inclination term cosi range fifth bulge disk ratio range value infinity dust emission sixth parameter first dust emission parameter slope power law alpha range 4d0 seventh minimum radiation field intensity umin range 1d0 eighth maximum radiation field intensity umax range ninth fraction dust mass expose power law radiation field gamma range tenth pah index qpah range 0047d 0458d default parameter vector calzetti curve tuff parameter sigma element vector contain start standard deviation attenuation dust emission parameter proposal covariance matrix nparallel parameter start array dimension nparallel remain vector parallel chain start parameter first element vector dust attenuation parameter final dust emission parameter default parameter deviation vector 5d0 calzetti curve 5d0 tuff recommend optional input adaptive mcmc algorithm adaptive mcmc optional input note adaptive keyword must set beta exponent value dictate fast adaptive mcmc stop adapt large value decrease adaptiveness stop adapt sooner small value increase adaptiveness adapt long must default tuff attenuation optional input note tuff attenuation keyword must set prior dist structure give tabulate prior distribution correspond bin interpolate prior current version lightning support prior inclination prior dist must follow tag inc pdf inc bin probability inclination inc pdf correspond inclination inc bin prior keyword must set prior default assume flat prior star table structure give pre compute table star give redshift energy conservation tuff attenuation curve require lightning automatically read table keyword star table set default step bound however pre read table inputting vastly increase speed lightning read table mcmc iteration remedied next version structure default step bound find lightning star table rold0 age vector length element step bound contain value binary parameter rold0 designate sfh bin part young old population value correspond age bin consider part young population value correspond age bin consider part young population rold0 age element correspond sfh bin age myr set stellar age myr significantly contribute unattenuated emission see doore detail optional keywords universal keywords print time set lightning print time take fit sed nolines set emission line include stellar nonebular set nebular emission include stellar par1 constant set parameter tauv diff calzetti taub tuff hold constant par2 constant set parameter delta calzetti rold0 tuff hold constant par3 constant set parameter tauv calzetti tuff hold constant par4 constant set parameter cosi tuff hold constant par5 constant set parameter tuff hold constant par6 constant set parameter alpha dust hold constant par7 constant set parameter umin dust hold constant par8 constant set parameter umax dust hold constant par9 constant set parameter gamma dust hold constant par10 constant set parameter qpah dust hold constant dust emission keywords dust emission set draine dust fit nir fir emission note require keyword version lightning without set fail adaptive mcmc keywords adaptive set mcmc algorithm adaptive automatically find best proposal multivariate distribution optimize acceptance rate calzetti attenuation keywords calzetti attenuation set attenuation curve pure calzetti law tuff attenuation set attenuation curve modify calzetti curve describe noll tuff attenuation keywords tuff attenuation set attenuation cuve inclination dependent tuff attenuation curve calzetti attenuation set attenuation curve modify calzetti curve describe noll prior set prior inclination must set conjunction prior dist star table set energy balance determine pre compute table star table set star calculate mcmc iteration drastically increase computational time output note output save idl outfolder directory name galaxy chain idl contain follow variable chain array dimension element step bound ntrials nparallel mcmc chain parameter parallel chain first element step bound first dimension sfh coefficient next attenuation parameter final dust emission parameter chi2 chain array dimension ntrials nparallel give chisqr fit chain iteration parallel chain galaxy galaxy ssme input galaxy sigma new final covariance matrix lambda new final factor multiply covariance matrix new final average chain step mstar element step bound vector give factor need convert sfh coefficient stellar mass get mcmc chain mass time bin follow get total mass sum sfh coefficient dimension step bound vector give boundary age bin year input step bound accept trial number accept mcmc trial chi2 prior chain array dimension ntrials nparallel give chisqr prior chain iteration parallel chain note lightning save output raw mcmc chain compute parameter interest chain input mcmc savefits pro attenuation curve document process document streamline upcoming version lightning fit sed galaxy j123548 find subdirectory lightning package enter follow idl command line change current directory installation directory path lightning directory lightning output contain fit sed j123548 calzetti attenuation curve fit parameter interest compute fit mcmc lightning calz fit contain final iteration mcmc chain various parameter interest sfh stellar mass attenuation dust emission parameter citation please cite along
Astrophisics;https://github.com/benrendle/AIMS;aim asteroseismic inference massive scale source development version
Astrophisics;https://github.com/toros-astro/astroalign-legacy;documentation pypi note repo fork astroalign development issue move new version release well astroalign module try align stellar astronomical image especially wcs information available find similar point asterism triangle image deduce affine transformation generic registration routine try match feature point corner detection routine make point correspondence generally fail stellar astronomical image since star little stable structure general indistinguishable asterism match robust close human way match stellar image astroalign match image different field view point spread function see atmospheric condition may work work special care image extend object point like source crowd field find jupyter notebook main feature full documentation installation setuptools pip astroalign distribution setup usage import astroalign align image footprint register source image target image source image interpolate transformation coincide pixel pixel target image store align image interest know transformation correspondence control point image find transform return transformation similaritytransform object list star source correspond star target transf list list find transform source target source target either numpy array image grayscale color iterable pair star position image return transf object scikit image object contain transformation matrix along scale rotation translation parameter list list numpy array point correspondence source target transf apply list approximately render list citation astroalign scientific publication would appreciate citation follow astroalign module astronomical image registration beroiz cabral sanchez astronomy compute volume july toros dev team
Astrophisics;https://github.com/HajimeKawahara/juwvid;julia cod time frequency analysis start import wigner distribution pseudo wigner distribution short time fourier transform matlab gpl program tftb modify add technique regard tftb visit modification new addition include pad fft non uniform fft adaptive algorithm stankovic dakovic thayaparan method wigner distribution polynomial wigner ville distribution extraction instantaneous frequency mode track time frequency distribution stoke parameter spectrogram wigner ville distribution method juwvid initially develop characterization method earth like exoplanets kawahara tfa general extend gravitational wave core collapse supernova kawahara polarization track want refer juwvid consider cite detail description give depend topic though recently julia release plan update juwvid match julia julia sorry inconvenience current stable version juwvid gallery visit various sample available wigner ville distribution nufft cross wigner ville distribution nufft pseudo wigner ville distribution pad fft nufft adaptive algorithm short time fourier transform nufft method nufft wigner distribution nufft polynomial wigner ville distribution nufft stoke parameter short time fourier transform spoectrogram type stoke stoke parameter wigner ville distribution stoke parameter pseudo wigner ville distribution stoke parameter method type stoke requirement julia version work julia package dsp pyplot distribution ijulia tutorial pkg add julia console set julia load path csh tcsh bash julia bind non uniform fft nufft juwvid julia bind part version currently nufft1d2 original fortran nufft source nufft src directory bsd license julia bind gplv2 edit makefile type generate share library libnufft change path ccall jnufft feature various tfds dense frequency sample nufft thin time grid large tfds polarization tutorial see ipython notebook ipynb directory wigner ville distribution fft pad fft nufft ipynb pseudo wigner ville distribution nonlinear fft nufft ipynb adaptive algorithm window selection pseudo ipynb method ipynb method nufft ipynb wigner distribution polynomial wigner ville distribution ipynb polynomial wigner ville distribution nufft ipynb stoke distribution ipynb application ligo ipynb reference cohen time frequency analysis ptr stankovic dakovi thayaparan time frequency signal analysis application artech house boashash time frequency signal analysis process 2nd edition comprehensive reference elsevier kawahara frequency modulation directly image exoplanets geometric effect probe planetary obliquity apj kawahara linear quadratic time frequency analysis gravitational wave core collapse supernova accept publication apj
Astrophisics;https://github.com/parkus/ffd;ffd ffd stand flare frequency distribution short piece aid fit power law ffds ffds relate frequency occurrence rate flare energy peak flux photometric equivalent width etc particular module create handle disparate datasets flare detection limit vary mildly original aspect ffd rest primarily convenience approach fit describe appendix loyd astrophysical journal press essence number flare detect treat follow poisson distribution flare energy treat follow power law beware important gotcha flare prior constrain flare rat careful case similar derive value like flare rat appear real low upper bound log space true simply consequence impossibility finite number mcmc sample fill posterior distribution maintain constant value infinity log space flare fool think place low limit correspond flare rat mcmc sample specify upper limit value specifically trust ffd utils error bar apply log10 etc instead percentile find upper limit reason follow flare low upper bind rate constant exist probability probability infinity experiment find mcmc sampler find distribution log10 fairly normal flare probability give value converge constant nonzero value log10 infinity come straight poisson distribution expect event rate probability observe event distribution rate constant become simply exponential distribution max likelihood value make sense specify upper limit log10 prefer quick start
Astrophisics;https://github.com/dhubber/seren;seren seren hubber self gravitate smooth particle hydrodynamics sph write fortran astrophysical hydrodynamics problem star planet formation seren webpage
Astrophisics;https://github.com/skendrew/milkywayproject_triggering;milkywayproject trigger calculate correlation function astrophysical catalogue datasets repository main repository calc corr contain function calculate correlation function astrophyiscal catalogue landy szalay approximator generalise heterogeneous datasets landy szalay bradshaw auto correlation function develop catalogue bubble interstellar medium generate milky way project mwp initiative citizen science organisation catalogue young stellar object red msx source rms urquhart therefore assume catalogue positional information well object size effective radius positional information catalogue however contain many additional field addition repository contain sample script demonstrate calc corr sample call generation plot sample catalogue kendrew include cat subdirectory note may long recent mwp catalogue find requirement dependency write fully test compatible follow package numpy scipy scikit matplotlib itertools astropy time pdb debugger optional come guarantee system though please email question maintain best effort basis write write sarah postdoc astronomy max planck institute heidelberg germany info please contact sarahaskendrew gmail com additional contributor chris harvard center astrophysics reference please cite kendrew milky way project statistical study massive star formation associate infrared bubble apj would like hear correlation function work drop line extensively please consider add author publication read much useful background read find kendrew acknowledgement work make possible participation volunteer milky way project contribution acknowledge individually milky way project support leverhulme trust kendrew sarahaskendrew gmail com aug
Astrophisics;https://github.com/cameronliang/BayesVP;bayesvp bayesvp bayesian mcmc parallel voigt profile fit routine bayesvp provide number helpful executable script work command line argument save environment path main functionality mcmc voigt profile fit bvpfit user supply config specify parameter fit include parameter prior number walker parallel thread line spread function continuum bayesian comparison etc utility function allow user quickly create config process plot chain process plot best fit find detail liang kravtsov relate liang installation recommend instal bayesvp pip user flag pip bayesvp user usually put executable script local bin macos user user username local bin username username mac make sure path also system wide might need add sudo begin instal bayesvp unit test ensure package work expect simple way inside bayesvp test import test output look something like test config exist bayesvp test test config tcconfigfile test default continuum params bayesvp test test config tcconfigfile test mcmc params bayesvp test test config tcconfigfile test prior bayesvp test test likelihood tcposterior test general intensity bayesvp test test tcsinglevp test simple spec bayesvp test test tcsinglevp test 654s encounter error please send output author usage test full test execute bvpfit test optional flag supply default config log write current directory command mcmc fit default config test spectrum fit finish process mcmc chain type bvp process test create default config modify suit need particular absorption line system automatic flag bvp write config executables accept command line argument get info usage bvpfit simply type bvpfit may want newly generate default config test set absorption line system instead test supply config bvpfit full path config dat easy bayesvp instal correctly environment path know location executables require library numpy scipy matplotlib pyfits mcmc sampler note tip caution place constraint non detection upper limit initialize walker far away reasonable parameter column density redshift know somewhere else know logn clearly large give walker initialize waste time get back small logn get stick large logn upper limit good fix redshift desire system order place constraint case contaminate line skip contaminate region say ideal region region contaminate select region config break want region region forth add continuum polynomial degree add new line continuum add linear continuum extra parameter offset slope recommend high degree continuum restrict fit segment spectrum simultaneous fit multiple line currently support license cite author cameron liang cameron liang gmail com contributor andrey kravtsov license mit copyright bayesvp please cite article liang2018 author liang cameron kravtsov andrey agertz oscar title observe circumgalactic medium simulate galaxy synthetic absorption spectrum journal mnras keywords galaxy halo quasar absorption line astrophysics astrophysics galaxy year month sep volume number page doi mnras sty1668 archiveprefix arxiv eprint primaryclass astro adsurl adsnote provide sao nasa astrophysics system cite article liangkravtsov2017 author liang kravtsov title bayesvp bayesian voigt profile fit package journal arxiv print archiveprefix arxiv eprint keywords astrophysics astrophysics galaxy astrophysics instrumentation method astrophysics year month oct adsurl adsnote provide sao nasa astrophysics system release note add option change agg backend tkagg add option config user define output path
Astrophisics;https://github.com/amerand/CANDID;ompanion nalysis etection nterferometric ata suite tool find faint companion around star interferometric oifits tool allow systematically search faint companion oifits find estimate detection limit present article gallenne although evolve slightly since publish warn version april bug computation statistical significance computation correct sigma get progressively overestimate double sigma practice change significance important around sigma also note number sigma new correct formula compile source cython candid may need cython manually companion search tool base fit chi2 minimization grid start point companion position ensure position explore estimate posteriori grid dense enough provide estimate optimum grid density see note might find give candid different general position find companion litpro candid litpro tend overestimate flux ratio take account bandwidth smear whereas candid cir flux ratio find candid whereas litpro candid bandwidth smear disable note late version candid compute numerically bandwidth smear make sure never restriction analytical approximation lachaume berger variable config nsmear automatically adjust try adjust detection limit chi2 statistic estimate level detection number sigma non detection limit approach implement absil candid analytical companion injection gallenne know limitation deeply error proof encounter problem bug hesitate contact developer non detection level give assume error bar uncorrelated course case real particular lot spectral channel present work simple oifits observation instrument wavelength take assume single target present several oifits load give list assume contain target visibility compute polynomial approximation first second lobe visibility primary handle enough might lead unknown yet side effect test oifits form chara mirc vlti pionier instrument encounter problem please contact developer take lot memory store lot intermediate 64bit advisable particularly fast experience mac lead several problem work properly ipython notebook seem work good ipython console though sometimes seem unresponsive make sometimes estimation time unreliable moreover ctrl sometimes stop smooth behavior obtain follow find axcir axcir chi2 map useful fast dangerous easy miss companion fig1 fig2 show different diameter flux ratio either diameter fit fig1 doc figure png chi2 map show minimum grid fine enough structure map clear pixelated also parameter inc flux ratio close actual fit map much good slow chi2 map present diameter fit fig2 doc figure png note companion find remove analytically fit map fig4 doc figure png demonstrate case secondary detection artifact main companion detection limit implement method absil companion injection gallenne note give slightly different argue method robust correlate noise read detect companion wish estimate detection limit important first remove companion fig5 doc figure png strongly recommend plain python2 instead ipython bad interaction ipython multiprocessing library make estimation time unreliable open oifits candid might want limit observables instrumental setup fit vlti gravity provide meaningful closure amplitude variable gravity add observables instrument spectro open order limit follow fit phase closure well instrument fringe tracker instrument spectro science spectrograph slow chi2map fit diameter fix flux ratio easy thing try chi2 map assume certain flux ratio companion quite inefficient candid allow parametrization give step size step maximum radius search rmax candid guess value base angular resolution wavelength smear field view flux ratio give percent figure doc figure png fitmap grid fit much efficient simple chi2 map fig1 doc figure png fitmap set binary fit perform start grid companion position plot display interpolate map chi2 minimum leave path fit start finish yellow line fitmap compute posteriori correct step size step let candid choose step size base angular resolution wavelength baseline companion detect position previous much good dynamic range figure doc figure png fitmap allow provide additional parameter well fix parameter fit additional parameter pas addparam diamc fres resolve flux centrum star flux companion angular diameter 5mas want prevent fit parameter donotfit fres diamc error bar bootstrapping order good estimate uncertainty companion find bootstrapping estimate uncertainty around best fit parameter default start best fit position since make fit analytical removal companion currently store companion find fig2 thankfully store variable correlation plot red dot error bar fit position blue ellipsis derive bootstrap principal component analysis value give parameter median uncertainty percentile sigma figure doc figure png fitboot similar fitmap accept donotfit input list non fit parameter fitmap analytically remove companion candid offer possibility companion detect remove analytically rerun fitmap allow estimate dynamic range set also detect faint tertiary component fitmap store best fit dictionary bestfit key best contain dictionary contain parameter note bestfit uncer contain correspond error bar figure doc figure png detection limit analytically remove companion remove companion analytically mandatory order estimate detection limit statistical hypothesis test best describe uniform disk figure doc figure png config parameter global dictionary config set parameter list default parameter show time library load modify parameter set maximum compute time 300s instead default 180s note every time import reload library performance note release scipy scipy weave phase hence candid take hit term performance reverse numpy start version candid early cython accelerate factor numpy fast scipy weave still twice fast numpy multiprocessing candid parallelize number core set default core candid config ncores none set manually many core process actual number core present machine core know many core computation parallelize overhead due multiprocessing library gain linear number core measure speedup core machine fitmap detectionlimit core fitmap detectionlimit core hence good compromise gain match amdhal fitmap parallelize fraction detectionlimit roughly information link developpers antoine merand mailto amerand eso org alexandre gallenne mailto agallenn eso org dependency numpy scipy matplotlib astropy read fit licence bsd copyright antoine merand right reserve redistribution source binary form without modification permit provide follow condition meet redistribution source must retain copyright notice list condition follow disclaimer redistribution binary form must reproduce copyright notice list condition follow disclaimer documentation material provide distribution software provide copyright holder contributor express imply warranty include limit imply warranty merchantability fitness particular purpose disclaim event shall copyright owner contributor liable direct indirect incidental special exemplary consequential damage include limit procurement substitute good service loss profit business interruption however cause theory liability whether contract strict liability tort include negligence otherwise arise way software even advise possibility damage
